"";"CODIGO_UNIDADE_ORCAMENTARIA";"UNIDADE ORCAMENTARIA";"GRUPO DE DESPESA";"Ano";"Valor"
"346";52121;"Comando do Exercito";"Outras Despesas Correntes";2009;1445,37
"347";52121;"Comando do Exercito";"Outras Despesas Correntes";2010;1924,97
"348";52121;"Comando do Exercito";"Outras Despesas Correntes";2011;2238,77
"349";52121;"Comando do Exercito";"Outras Despesas Correntes";2012;2202,44
"350";52121;"Comando do Exercito";"Outras Despesas Correntes";2013;2670,28
"351";52121;"Comando do Exercito";"Outras Despesas Correntes";2014;3255,13
"352";52121;"Comando do Exercito";"Outras Despesas Correntes";2015;3200,9
"353";52121;"Comando do Exercito";"Outras Despesas Correntes";2016;3676,8
"354";52121;"Comando do Exercito";"Outras Despesas Correntes";2017;4012,9
"355";52121;"Comando do Exercito";"Outras Despesas Correntes";2018;3966,47
"356";52121;"Comando do Exercito";"Outras Despesas Correntes";2019;3313,05
"357";52121;"Comando do Exercito";"Outras Despesas Correntes";2020;3759,72
"358";52121;"Comando do Exercito";"Outras Despesas Correntes";2021;4038,7
"359";52121;"Comando do Exercito";"Outras Despesas Correntes";2022;4147,99
"360";52121;"Comando do Exercito";"Outras Despesas Correntes";2023;1695,05
"361";52121;"Comando do Exercito";"Investimentos";2000;143,58
"362";52121;"Comando do Exercito";"Investimentos";2001;148,61
"363";52121;"Comando do Exercito";"Investimentos";2002;267,23
"364";52121;"Comando do Exercito";"Investimentos";2003;86,72
"365";52121;"Comando do Exercito";"Investimentos";2004;113,98
"366";52121;"Comando do Exercito";"Investimentos";2005;95,21
"367";52121;"Comando do Exercito";"Investimentos";2006;121,56
"368";52121;"Comando do Exercito";"Investimentos";2007;226,97
"369";52121;"Comando do Exercito";"Investimentos";2008;370,88
"370";52121;"Comando do Exercito";"Investimentos";2009;566,95
"371";52121;"Comando do Exercito";"Investimentos";2010;795,51
"372";52121;"Comando do Exercito";"Investimentos";2011;1117,38
"373";52121;"Comando do Exercito";"Investimentos";2012;2713,79
"374";52121;"Comando do Exercito";"Investimentos";2013;1581,06
"375";52121;"Comando do Exercito";"Investimentos";2014;1328,58
"376";52121;"Comando do Exercito";"Investimentos";2015;909,6
"377";52121;"Comando do Exercito";"Investimentos";2016;1120,5
"378";52121;"Comando do Exercito";"Investimentos";2017;1558,2
"379";52121;"Comando do Exercito";"Investimentos";2018;1502,69
"380";52121;"Comando do Exercito";"Investimentos";2019;1513,14
"381";52121;"Comando do Exercito";"Investimentos";2020;1449,14
"382";52121;"Comando do Exercito";"Investimentos";2021;1325,5
"383";52121;"Comando do Exercito";"Investimentos";2022;1953,62
"384";52121;"Comando do Exercito";"Investimentos";2023;319,7
"385";52121;"Comando do Exercito";"Inversões Financeiras";2000;0
"386";52121;"Comando do Exercito";"Inversões Financeiras";2001;20
"387";52121;"Comando do Exercito";"Inversões Financeiras";2002;1,5
"388";52121;"Comando do Exercito";"Inversões Financeiras";2003;11,7
"389";52121;"Comando do Exercito";"Inversões Financeiras";2004;1,7
"390";52121;"Comando do Exercito";"Inversões Financeiras";2005;1,7
"391";52121;"Comando do Exercito";"Inversões Financeiras";2006;49,7
"392";52121;"Comando do Exercito";"Inversões Financeiras";2007;41,8
"393";52121;"Comando do Exercito";"Inversões Financeiras";2008;0
"394";52121;"Comando do Exercito";"Inversões Financeiras";2009;0
"395";52121;"Comando do Exercito";"Inversões Financeiras";2010;0
"396";52121;"Comando do Exercito";"Inversões Financeiras";2011;0
"397";52121;"Comando do Exercito";"Inversões Financeiras";2012;0
"398";52121;"Comando do Exercito";"Inversões Financeiras";2013;0
"399";52121;"Comando do Exercito";"Inversões Financeiras";2014;0
"400";52121;"Comando do Exercito";"Inversões Financeiras";2015;0
"401";52121;"Comando do Exercito";"Inversões Financeiras";2016;0
"402";52121;"Comando do Exercito";"Inversões Financeiras";2017;0
"403";52121;"Comando do Exercito";"Inversões Financeiras";2018;0
"404";52121;"Comando do Exercito";"Inversões Financeiras";2019;0
"405";52121;"Comando do Exercito";"Inversões Financeiras";2020;0
"406";52121;"Comando do Exercito";"Inversões Financeiras";2021;0
"407";52121;"Comando do Exercito";"Inversões Financeiras";2022;0
"408";52121;"Comando do Exercito";"Inversões Financeiras";2023;0
"409";52121;"Comando do Exercito";"Amortização da Dívida";2000;294,9
"410";52121;"Comando do Exercito";"Amortização da Dívida";2001;450,29
"411";52121;"Comando do Exercito";"Amortização da Dívida";2002;711,63
"412";52121;"Comando do Exercito";"Amortização da Dívida";2003;46,42
"413";52121;"Comando do Exercito";"Amortização da Dívida";2004;57,43
"414";52121;"Comando do Exercito";"Amortização da Dívida";2005;50,76
"415";52121;"Comando do Exercito";"Amortização da Dívida";2006;37,43
"416";52121;"Comando do Exercito";"Amortização da Dívida";2007;24,69
"417";52121;"Comando do Exercito";"Amortização da Dívida";2008;13,13
"418";52121;"Comando do Exercito";"Amortização da Dívida";2009;0
"419";52121;"Comando do Exercito";"Amortização da Dívida";2010;0
"420";52121;"Comando do Exercito";"Amortização da Dívida";2011;0
"421";52121;"Comando do Exercito";"Amortização da Dívida";2012;0
"422";52121;"Comando do Exercito";"Amortização da Dívida";2013;0
"423";52121;"Comando do Exercito";"Amortização da Dívida";2014;0
"424";52121;"Comando do Exercito";"Amortização da Dívida";2015;0
"425";52121;"Comando do Exercito";"Amortização da Dívida";2016;0
"426";52121;"Comando do Exercito";"Amortização da Dívida";2017;0
"427";52121;"Comando do Exercito";"Amortização da Dívida";2018;0
"428";52121;"Comando do Exercito";"Amortização da Dívida";2019;0
"429";52121;"Comando do Exercito";"Amortização da Dívida";2020;0
"430";52121;"Comando do Exercito";"Amortização da Dívida";2021;0
"431";52121;"Comando do Exercito";"Amortização da Dívida";2022;0
"432";52121;"Comando do Exercito";"Amortização da Dívida";2023;0
"433";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2000;3899,5
"434";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2001;4758,54
"435";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2002;5527,01
"436";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2003;5382,64
"437";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2004;5684,26
"438";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2005;6264,28
"439";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2006;7137,38
"440";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2007;7744,38
"441";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2008;9012,88
"442";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2009;10145,65
"443";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2010;11253,02
"444";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2011;11927,01
"445";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2012;12314,7
"446";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2013;13508,68
"447";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2014;14505,93
"448";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2015;16136,9
"449";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2016;16849,8
"450";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2017;18555,9
"451";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2018;20026,72
"452";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2019;21398,46
"453";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2020;22763,9
"454";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2021;23851,6
"455";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2022;24686,05
"456";52131;"Comando da Marinha";"Pessoal e Encargos Sociais";2023;25127,99
"457";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2000;116,28
"458";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2001;136,16
"459";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2002;72,63
"460";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2003;27,94
"461";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2004;14,12
"462";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2005;8,2
"463";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2006;5,58
"464";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2007;2,73
"465";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2008;1,12
"466";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2009;55,11
"467";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2010;48,58
"468";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2011;103,13
"469";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2012;138,47
"470";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2013;183,25
"471";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2014;217,94
"472";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2015;213,5
"473";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2016;168,3
"474";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2017;161,8
"475";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2018;188,84
"476";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2019;180,65
"477";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2020;216,17
"478";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2021;216
"479";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2022;165,01
"480";52131;"Comando da Marinha";"Juros e Encargos da Dívida";2023;0
"481";52131;"Comando da Marinha";"Outras Despesas Correntes";2000;440,84
"482";52131;"Comando da Marinha";"Outras Despesas Correntes";2001;541,06
"483";52131;"Comando da Marinha";"Outras Despesas Correntes";2002;452,55
"484";52131;"Comando da Marinha";"Outras Despesas Correntes";2003;527,89
"485";52131;"Comando da Marinha";"Outras Despesas Correntes";2004;496,55
"486";52131;"Comando da Marinha";"Outras Despesas Correntes";2005;776,05
"487";52131;"Comando da Marinha";"Outras Despesas Correntes";2006;486,86
"488";52131;"Comando da Marinha";"Outras Despesas Correntes";2007;660,56
"489";52131;"Comando da Marinha";"Outras Despesas Correntes";2008;940,87
"490";52131;"Comando da Marinha";"Outras Despesas Correntes";2009;1046,42
"491";52131;"Comando da Marinha";"Outras Despesas Correntes";2010;1001,62
"492";52131;"Comando da Marinha";"Outras Despesas Correntes";2011;1348,22
"493";52131;"Comando da Marinha";"Outras Despesas Correntes";2012;1333,15
"494";52131;"Comando da Marinha";"Outras Despesas Correntes";2013;1309,69
"495";52131;"Comando da Marinha";"Outras Despesas Correntes";2014;1804,32
"496";52131;"Comando da Marinha";"Outras Despesas Correntes";2015;1645,5
"497";52131;"Comando da Marinha";"Outras Despesas Correntes";2016;1631,9
"498";52131;"Comando da Marinha";"Outras Despesas Correntes";2017;2022,6
"499";52131;"Comando da Marinha";"Outras Despesas Correntes";2018;2091,74
"500";52131;"Comando da Marinha";"Outras Despesas Correntes";2019;1737,81
"501";52131;"Comando da Marinha";"Outras Despesas Correntes";2020;1758,75
"502";52131;"Comando da Marinha";"Outras Despesas Correntes";2021;1699,8
"503";52131;"Comando da Marinha";"Outras Despesas Correntes";2022;1756,01
"504";52131;"Comando da Marinha";"Outras Despesas Correntes";2023;1184,99
"505";52131;"Comando da Marinha";"Investimentos";2000;110,54
"506";52131;"Comando da Marinha";"Investimentos";2001;77,54
"507";52131;"Comando da Marinha";"Investimentos";2002;20,87
"508";52131;"Comando da Marinha";"Investimentos";2003;28,35
"509";52131;"Comando da Marinha";"Investimentos";2004;31,46
"510";52131;"Comando da Marinha";"Investimentos";2005;41,27
"511";52131;"Comando da Marinha";"Investimentos";2006;202,54
"512";52131;"Comando da Marinha";"Investimentos";2007;341,88
"513";52131;"Comando da Marinha";"Investimentos";2008;538,69
"514";52131;"Comando da Marinha";"Investimentos";2009;1358,49
"515";52131;"Comando da Marinha";"Investimentos";2010;3733,12
"516";52131;"Comando da Marinha";"Investimentos";2011;2780,84
"517";52131;"Comando da Marinha";"Investimentos";2012;3315,66
"518";52131;"Comando da Marinha";"Investimentos";2013;3505,12
"519";52131;"Comando da Marinha";"Investimentos";2014;2872,27
"520";52131;"Comando da Marinha";"Investimentos";2015;1733,6
"521";52131;"Comando da Marinha";"Investimentos";2016;1519,8
"522";52131;"Comando da Marinha";"Investimentos";2017;2581,4
"523";52131;"Comando da Marinha";"Investimentos";2018;2906,64
"524";52131;"Comando da Marinha";"Investimentos";2019;1979,75
"525";52131;"Comando da Marinha";"Investimentos";2020;2052,59
"526";52131;"Comando da Marinha";"Investimentos";2021;2076,1
"527";52131;"Comando da Marinha";"Investimentos";2022;2450,11
"528";52131;"Comando da Marinha";"Investimentos";2023;1460,31
"529";52131;"Comando da Marinha";"Inversões Financeiras";2000;0,08
"530";52131;"Comando da Marinha";"Inversões Financeiras";2001;0,15
"531";52131;"Comando da Marinha";"Inversões Financeiras";2002;0,45
"532";52131;"Comando da Marinha";"Inversões Financeiras";2003;0
"533";52131;"Comando da Marinha";"Inversões Financeiras";2004;0,02
"534";52131;"Comando da Marinha";"Inversões Financeiras";2005;0
"535";52131;"Comando da Marinha";"Inversões Financeiras";2006;0
"536";52131;"Comando da Marinha";"Inversões Financeiras";2007;0
"537";52131;"Comando da Marinha";"Inversões Financeiras";2008;0
"538";52131;"Comando da Marinha";"Inversões Financeiras";2009;0
"539";52131;"Comando da Marinha";"Inversões Financeiras";2010;0
"540";52131;"Comando da Marinha";"Inversões Financeiras";2011;0
"541";52131;"Comando da Marinha";"Inversões Financeiras";2012;0
"542";52131;"Comando da Marinha";"Inversões Financeiras";2013;0
"543";52131;"Comando da Marinha";"Inversões Financeiras";2014;0
"544";52131;"Comando da Marinha";"Inversões Financeiras";2015;0
"545";52131;"Comando da Marinha";"Inversões Financeiras";2016;0
"546";52131;"Comando da Marinha";"Inversões Financeiras";2017;215
"547";52131;"Comando da Marinha";"Inversões Financeiras";2018;2885
"548";52131;"Comando da Marinha";"Inversões Financeiras";2019;7150
"549";52131;"Comando da Marinha";"Inversões Financeiras";2020;0
"550";52131;"Comando da Marinha";"Inversões Financeiras";2021;0
"551";52131;"Comando da Marinha";"Inversões Financeiras";2022;0
"552";52131;"Comando da Marinha";"Inversões Financeiras";2023;0
"553";52131;"Comando da Marinha";"Amortização da Dívida";2000;496,98
"554";52131;"Comando da Marinha";"Amortização da Dívida";2001;584,34
"555";52131;"Comando da Marinha";"Amortização da Dívida";2002;686,45
"556";52131;"Comando da Marinha";"Amortização da Dívida";2003;268,34
"557";52131;"Comando da Marinha";"Amortização da Dívida";2004;175,9
"558";52131;"Comando da Marinha";"Amortização da Dívida";2005;116,61
"559";52131;"Comando da Marinha";"Amortização da Dívida";2006;55,38
"560";52131;"Comando da Marinha";"Amortização da Dívida";2007;32,06
"561";52131;"Comando da Marinha";"Amortização da Dívida";2008;16,07
"562";52131;"Comando da Marinha";"Amortização da Dívida";2009;6,94
"563";52131;"Comando da Marinha";"Amortização da Dívida";2010;1,29
"564";52131;"Comando da Marinha";"Amortização da Dívida";2011;168,24
"565";52131;"Comando da Marinha";"Amortização da Dívida";2012;353,25
"566";52131;"Comando da Marinha";"Amortização da Dívida";2013;588,63
"567";52131;"Comando da Marinha";"Amortização da Dívida";2014;827,56
"568";52131;"Comando da Marinha";"Amortização da Dívida";2015;1074,6
"569";52131;"Comando da Marinha";"Amortização da Dívida";2016;892,4
"570";52131;"Comando da Marinha";"Amortização da Dívida";2017;799,1
"571";52131;"Comando da Marinha";"Amortização da Dívida";2018;835,4
"572";52131;"Comando da Marinha";"Amortização da Dívida";2019;796,81
"573";52131;"Comando da Marinha";"Amortização da Dívida";2020;935,66
"574";52131;"Comando da Marinha";"Amortização da Dívida";2021;977,6
"575";52131;"Comando da Marinha";"Amortização da Dívida";2022;667,92
"576";52131;"Comando da Marinha";"Amortização da Dívida";2023;0
"577";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2000;5,01
"578";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2001;3,74
"579";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2002;3,02
"580";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2003;2,93
"581";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2004;5,15
"582";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2005;5,56
"583";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2006;16,9
"584";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2007;15,83
"585";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2008;59,41
"586";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2009;94,33
"587";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2010;13,8
"588";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2011;12,91
"589";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2012;46,86
"590";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2013;53,01
"591";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2014;9,12
"592";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2015;10,7
"593";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2016;11,7
"594";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2017;8
"595";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2018;13,6
"596";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2019;15,04
"597";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2020;9,93
"598";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2021;2,7
"599";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2022;3,94
"600";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Outras Despesas Correntes";2023;1,02
"601";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2000;1,75
"602";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2001;0,65
"603";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2002;0,14
"604";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2003;0,14
"605";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2004;0,42
"606";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2005;0,9
"607";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2006;4,35
"608";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2007;5,88
"609";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2008;3,97
"610";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2009;7,7
"611";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2010;6,44
"612";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2011;3,53
"613";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2012;15,12
"614";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2013;11,69
"615";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2014;4,81
"616";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2015;30,3
"617";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2016;111,9
"618";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2017;25
"619";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2018;41,9
"620";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2019;22,64
"621";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2020;34,98
"622";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2021;9,4
"623";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2022;7,29
"624";52133;"Secretaria da Comissao Interministerial para os Recursos do Mar";"Investimentos";2023;0,03
"625";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2000;0,19
"626";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2001;0,19
"627";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2002;0,17
"628";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2003;0,59
"629";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2004;0,74
"630";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2005;0,56
"631";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2006;0,42
"632";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2007;0,52
"633";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2008;0,59
"634";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2009;0,74
"635";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2010;0,98
"636";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2011;0,92
"637";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2012;1,02
"638";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2013;1,1
"639";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2014;3,31
"640";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2015;1,3
"641";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2016;1,3
"642";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2017;1,4
"643";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2018;1,4
"644";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2019;1,45
"645";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2020;1,39
"646";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2021;1,5
"647";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2022;1,57
"648";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Pessoal e Encargos Sociais";2023;1,55
"649";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2000;3,73
"650";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2001;3,01
"651";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2002;3,85
"652";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2003;0,54
"653";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2004;1,12
"654";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2005;1,39
"655";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2006;0,95
"656";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2007;0,96
"657";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2008;1,01
"658";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2009;1,1
"659";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2010;0,49
"660";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2011;0
"661";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2012;0,01
"662";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2013;0,01
"663";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2014;0
"664";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2015;0
"665";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2016;0
"666";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2017;0
"667";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2018;0
"668";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2019;0
"669";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2020;0
"670";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2021;2,1
"671";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2022;0
"672";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Juros e Encargos da Dívida";2023;0
"673";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2000;0,31
"674";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2001;0,33
"675";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2002;0,45
"676";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2003;0,48
"677";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2004;0,56
"678";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2005;0,68
"679";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2006;0,61
"680";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2007;0,8
"681";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2008;1,41
"682";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2009;1,36
"683";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2010;1,64
"684";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2011;1,33
"685";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2012;1,25
"686";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2013;1,32
"687";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2014;1,53
"688";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2015;1
"689";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2016;1,3
"690";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2017;1
"691";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2018;1,13
"692";52211;"Caixa de Financiamento Imobiliario da Aeronautica";"Outras Despesas Correntes";2019;1,96
