"";"data";"hora";"natureza_acidente";"situacao";"bairro";"endereco";"numero";"detalhe_endereco_acidente";"complemento";"bairro_cruzamento";"num_semaforo";"sentido_via";"tipo";"auto";"moto";"ciclom";"ciclista";"pedestre";"onibus";"caminhao";"viatura";"outros";"vitimas";"vitimasfatais";"acidente_verificado";"tempo_clima";"situacao_semaforo";"sinalizacao";"condicao_via";"conservacao_via";"ponto_controle";"situacao_placa";"velocidade_max_via";"mao_direcao";"divisao_via1";"divisao_via2";"divisao_via3"
"1751";2020-02-25;"20:58:00";"SEM VÍTIMA";"FINALIZADA";"IPUTINGA";"RUA SAO MATEUS";"";"";"DEPÓSITO DOS CORREIOS";"IPUTINGA";NA;"SUBURBIO";"CHOQUE VEÍCULO PARADO";NA;"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"Longo da via";"Bom";"Não existe";"Ilegível";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"1752";2020-02-25;"21:38:00";"SEM VÍTIMA";"CANCELADA";"BOMBA DO HEMETÉRIO";"RUA ANTONIO MEIRA";"119";"";"PROX A LIGA DO DOMINO";"BOMBA DO HEMETÉRIO";NA;"";"COLISÃO";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"1753";2020-02-25;"22:15:00";"SEM VÍTIMA";"CANCELADA";"BOA VISTA";"RUA IMPERATRIZ TEREZA CRISTINA";"";"";"PROX A LIVRARIA IMPERATRIZ";"BOA VISTA";NA;"";"COLISÃO";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"1754";2020-02-25;"23:29:00";"SEM VÍTIMA";"FINALIZADA";"SÃO JOSÉ";"C SANTA RITA";"595";"";"";"SÃO JOSÉ";NA;"CIDADE";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"40 km/h";"Dupla";"Faixa contínua";"Faixa seccionada";""
"1755";2020-02-26;"03:39:00";"SEM VÍTIMA";"FINALIZADA";"BOA VISTA";"PTE PRINCESA IZABEL";"";"";"";"BOA VISTA";NA;"SUBURBIO";"COLISÃO TRASEIRA";3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"";"";"";"Dupla";"Faixa contínua";"";""
"1756";2020-02-26;"04:03:00";"COM VÍTIMA";"FINALIZADA";"BEBERIBE";"AV BEBERIBE";"111";"RUA DA CORAGEM";"PROX AO POSTO SHELL";"BEBERIBE";"186";"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Incompleta";"Molhada";"Mal conservada";"Faixa de pedestre";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"1757";2020-02-26;"04:39:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"AV ENGENHEIRO DOMINGOS FERREIRA";"";"";"EM FRENTE AO LAÇA BURGUER";"BOA VIAGEM";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Outras";"";"Única";"Canteiro central";"";""
"1758";2020-02-26;"05:20:00";"SEM VÍTIMA";"FINALIZADA";"SANTO AMARO";"AV CRUZ CABUGA";"";"RUA DOS PALMARES";"";"SANTO AMARO";"171";"CIDADE";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Outras";"";"Dupla";"Faixa contínua";"Faixa seccionada";""
"1759";2020-02-26;"06:31:00";"COM VÍTIMA";"FINALIZADA";"MADALENA";"RUA REAL DA TORRE";"361";"RUA LOPES DE CARVALHO";"EM FRENTE A LOJA DE CENTRO DE TRATAMENTO PARA OS PES";"MADALENA";NA;"CIDADE";"CHOQUE OBJETO FIXO";1;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"";"";"Dupla";"Faixa seccionada";"";""
"1760";2020-02-26;"07:04:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"AV BOA VIAGEM";"";"RUA BALTAZAR PASSOS";"";"BOA VIAGEM";"149";"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Única";"Faixa contínua";"";""
"1761";2020-02-26;"10:19:00";"SEM VÍTIMA";"CANCELADA";"ROSARINHO";"AV NORTE";"3435";"RUA GENERAL ABREU E LIMA";"E/F AO PONTO CERTO AUTOMOTIVO";"ROSARINHO";NA;"";"COLISÃO";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"1762";2020-02-26;"13:51:00";"SEM VÍTIMA";"FINALIZADA";"TAMARINEIRA";"AV NORTE";"3714";"";"AO LADO DO SEMÁFORO 062";"TAMARINEIRA";"62";"SUBURBIO";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"";"Única";"Faixa seccionada";"Canteiro central";""
"1763";2020-02-26;"15:12:00";"SEM VÍTIMA";"FINALIZADA";"BOA VISTA";"RUA DOS PALMARES";"";"AV CRUZ CABUGA";"";"BOA VISTA";"171";"CIDADE";"ABALROAMENTO LONGITUDINAL";1;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"40 km/h";"Dupla";"Canteiro central";"";""
"1764";2020-02-26;"15:39:00";"SEM VÍTIMA";"FINALIZADA";"TAMARINEIRA";"EST VELHA DE AGUA FRIA";"";"";"EM FRENTE AO DNOCS";"TAMARINEIRA";NA;"";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"1765";2020-02-26;"17:24:00";"SEM VÍTIMA";"FINALIZADA";"IPSEP";"AV RAIMUNDO DINIZ";"";"RUA DAVID PERNETA";"";"IPSEP";NA;"SUBURBIO";"ABALROAMENTO LONGITUDINAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Não existente";"Seca";"Mal iluminada";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"1766";2020-02-26;"18:21:00";"SEM VÍTIMA";"FINALIZADA";"TORRE";"AV BEIRA RIO";"825";"";"RIVER TOWER RESIDENCE Nº 825";"TORRE";NA;"SUBURBIO";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"";"Dupla";"Faixa seccionada";"";""
"1767";2020-02-26;"18:31:00";"COM VÍTIMA";"FINALIZADA";"CURADO";"RUA DR GEORGE WILLIAM BUTLER";"";"AV PREFEITO ANTONIO PEREIRA";"NA RUA ACESSO AO TIP RUA DA KIMBOM POR TRAS DA NAGEM";"CURADO";NA;"TIP";"ABALROAMENTO TRANSVERSAL";1;"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Não existente";"Seca";"Mal conservada";"Não existe";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"1768";2020-02-27;"00:05:00";"SEM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA RIBEIRO DE BRITO";"1326";"RUA AMALIA BERNARDINO DE SOUZA";"UNINASSAU";"BOA VIAGEM";NA;"SUBURBIO";"ABALROAMENTO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
"1769";2020-02-27;"05:32:00";"SEM VÍTIMA";"FINALIZADA";"GRAÇAS";"AV RUI BARBOSA";"735";"RUA TENENTE ANTONIO JOAO";"FRENTE AO COLÉGIO AGNES";"GRAÇAS";NA;"SUBURBIO";"CHOQUE OBJETO FIXO";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Chuvoso";"Não existe";"Perfeito estado";"Molhada";"Perfeito estado";"";"R-6a";"";"Única";"Faixa seccionada";"";""
