"";"ano";"cod_municipio";"rd";"nm_municipio";"gre";"cod_escola";"nm_escola";"tp_escola";"p_em";"nota_lp";"nota_mt";"nota_saep";"idepe";"mat_3em";"tdi_3em";"TP_LOCALIZACAO";"IN_INTERNET";"IN_NOTURNO";"IN_EJA";"QT_MAT_BAS";"QT_MAT_MED_INT";"QT_MAT_BAS_FEM";"QT_MAT_BAS_MASC";"QT_MAT_BAS_BRANCA";"TX_MAT_MED_INT";"tratamento"
"180";2009;2609154;"Sertão do Moxotó";"Manari";"Sertão do Moxotó-Ipanema";26029243;"ESCOLA CEL MANOEL DE SOUZA NETO";"REGULAR";"0,86";"2,83";"3,21";"3,02";"2,58";NA;"64,7";"Urbana";1;1;1;1030;0;523;507;99;"0";0
"181";2008;2614105;"Sertão do Moxotó";"Sertânia";"Sertão do Moxotó-Ipanema";26029812;"ESCOLA AMARO LAFAYETTE";"REGULAR";"0,74";"3,93";"4,13";"4,03";"2,97";NA;"20";"Urbana";1;1;1;666;0;405;261;74;"0";0
"182";2009;2614105;"Sertão do Moxotó";"Sertânia";"Sertão do Moxotó-Ipanema";26029812;"ESCOLA AMARO LAFAYETTE";"REGULAR";"0,69";"3,84";"3,75";"3,8";"2,62";NA;"34,7";"Urbana";1;1;1;868;0;505;363;70;"0";0
"183";2008;2614105;"Sertão do Moxotó";"Sertânia";"Sertão do Moxotó-Ipanema";26029910;"ESCOLA OLAVO BILAC";"REGULAR";"0,78";"3,56";"4";"3,78";"2,94";NA;"45,3";"Urbana";1;1;1;1129;4;644;485;90;"0,00354295837023915";1
"184";2009;2614105;"Sertão do Moxotó";"Sertânia";"Sertão do Moxotó-Ipanema";26029910;"ESCOLA OLAVO BILAC";"INTEGRAL";"0,78";"3,58";"3,68";"3,63";"2,83";NA;"49,7";"Urbana";1;1;1;676;184;394;282;69;"0,272189349112426";1
"185";2008;2614105;"Sertão do Moxotó";"Sertânia";"Sertão do Moxotó-Ipanema";26029936;"ESCOLA PROFESSOR JORGE DE MENEZES";"REGULAR";"0,73";"4,21";"4,47";"4,34";"3,18";NA;"53,9";"Urbana";1;1;1;916;0;492;424;41;"0";0
"186";2009;2614105;"Sertão do Moxotó";"Sertânia";"Sertão do Moxotó-Ipanema";26029936;"ESCOLA PROFESSOR JORGE DE MENEZES";"REGULAR";"0,79";"3,69";"4,38";"4,04";"3,17";NA;"50";"Urbana";1;1;1;890;0;471;419;60;"0";0
"187";2008;2600203;"Sertão do São Francisco";"Afrânio";"Sertão do Médio São Francisco";26030950;"ESCOLA ANTONIO CAVALCANTI FILHO";"REGULAR";"0,79";"3,22";"3,77";"3,5";"2,77";NA;"20";"Urbana";1;1;1;979;1;564;415;50;"0,00102145045965271";0
"188";2009;2600203;"Sertão do São Francisco";"Afrânio";"Sertão do Médio São Francisco";26030950;"ESCOLA ANTONIO CAVALCANTI FILHO";"REGULAR";"0,82";"3,5";"3,65";"3,57";"2,92";NA;"35,7";"Urbana";1;1;1;941;232;523;418;89;"0,246546227417641";0
"189";2008;2603009;"Sertão do São Francisco";"Cabrobó";"Sertão do Médio São Francisco";26031914;"ESCOLA SENADOR PAULO GUERRA";"REGULAR";"0,73";"2,98";"3,26";"3,12";"2,29";NA;"18,8";"Urbana";1;1;0;1489;1;914;575;62;"0,000671591672263264";0
"190";2009;2603009;"Sertão do São Francisco";"Cabrobó";"Sertão do Médio São Francisco";26031914;"ESCOLA SENADOR PAULO GUERRA";"REGULAR";"0,76";"2,99";"3,41";"3,2";"2,44";NA;"41,3";"Urbana";1;1;0;1517;2;891;626;67;"0,001318391562294";0
"191";2008;2603009;"Sertão do São Francisco";"Cabrobó";"Sertão do Médio São Francisco";26032082;"ESCOLA MINISTRO MARCOS FREIRE";"REGULAR";"0,78";"3,39";"3,39";"3,39";"2,65";NA;"54,8";"Urbana";1;1;1;969;1;495;474;36;"0,00103199174406605";0
"192";2009;2603009;"Sertão do São Francisco";"Cabrobó";"Sertão do Médio São Francisco";26032082;"ESCOLA MINISTRO MARCOS FREIRE";"REGULAR";"0,8";"3,68";"3,97";"3,82";"3,07";NA;"49,1";"Urbana";1;1;1;937;0;476;461;43;"0";0
"193";2008;2605152;"Sertão do São Francisco";"Dormentes";"Sertão do Médio São Francisco";26033089;"ESCOLA NOSSA SENHORA DAS GRACAS";"REGULAR";"0,88";"2,94";"3,05";"2,99";"2,63";NA;"32,3";"Rural";0;1;0;205;1;110;95;12;"0,00487804878048781";0
"194";2009;2605152;"Sertão do São Francisco";"Dormentes";"Sertão do Médio São Francisco";26033089;"ESCOLA NOSSA SENHORA DAS GRACAS";"REGULAR";"0,86";"3,37";"3,49";"3,43";"2,94";NA;"20";"Rural";1;1;0;191;0;91;100;18;"0";0
"195";2008;2605152;"Sertão do São Francisco";"Dormentes";"Sertão do Médio São Francisco";26033356;"ESCOLA SENADOR NILO COELHO";"REGULAR";"0,9";"3,01";"3,58";"3,29";"2,98";NA;"26,8";"Urbana";1;1;0;546;4;314;232;146;"0,00732600732600733";0
"196";2009;2605152;"Sertão do São Francisco";"Dormentes";"Sertão do Médio São Francisco";26033356;"ESCOLA SENADOR NILO COELHO";"REGULAR";"0,92";"3,46";"3,84";"3,65";"3,36";NA;"29,4";"Urbana";1;1;0;497;0;296;201;73;"0";0
"197";2008;2609808;"Sertão do São Francisco";"Orocó";"Sertão do Médio São Francisco";26033364;"ESCOLA JACOB ANTONIO DE OLIVEIRA";"REGULAR";"0,79";"3,19";"3,61";"3,4";"2,7";NA;"24,6";"Urbana";0;1;1;794;32;430;364;44;"0,0403022670025189";0
"198";2009;2609808;"Sertão do São Francisco";"Orocó";"Sertão do Médio São Francisco";26033364;"ESCOLA JACOB ANTONIO DE OLIVEIRA";"REGULAR";"0,9";"3,44";"3,7";"3,57";"3,21";NA;"32";"Urbana";1;1;1;864;0;490;374;39;"0";0
"199";2008;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26033879;"ESCOLA OTACILIO NUNES DE SOUZA";"REGULAR";"0,52";"4,09";"4,35";"4,22";"2,2";NA;"31,8";"Urbana";1;1;1;1603;0;856;747;185;"0";0
"200";2009;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26033879;"ESCOLA OTACILIO NUNES DE SOUZA";"REGULAR";"0,7";"4,3";"4,42";"4,36";"3,06";NA;"33,6";"Urbana";1;1;1;1560;1;825;735;196;"0,000641025641025641";0
"201";2008;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034298;"ESCOLA ANTONIO PADILHA";"REGULAR";"0,52";"2,96";"3,5";"3,23";"1,68";NA;"44,2";"Urbana";1;1;1;1642;0;875;767;78;"0";0
"202";2009;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034298;"ESCOLA ANTONIO PADILHA";"REGULAR";"0,65";"3,36";"3,51";"3,44";"2,23";NA;"56,9";"Urbana";1;1;1;1563;0;862;701;85;"0";0
"203";2008;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034301;"ESCOLA DE PETROLINA";"REGULAR";"0,6";"3,87";"4,17";"4,02";"2,43";NA;"37";"Urbana";1;1;1;496;0;242;254;40;"0";0
"204";2008;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034336;"ESCOLA DOM MALAN";"REGULAR";"0,61";"3,47";"3,67";"3,57";"2,17";NA;"40,2";"Urbana";1;1;0;338;0;194;144;15;"0";0
"205";2009;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034336;"ESCOLA DOM MALAN";"REGULAR";"0,65";"3,55";"3,57";"3,56";"2,31";NA;"39,3";"Urbana";1;1;1;695;0;446;249;89;"0";0
"206";2008;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034344;"ESCOLA DR DIEGO REGO BARROS";"REGULAR";"0,66";"2,92";"3,66";"3,29";"2,18";NA;"36,4";"Rural";0;1;1;293;0;140;153;20;"0";0
"207";2008;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034352;"ESCOLA DR PACIFICO DA LUZ";"REGULAR";"0,81";"3,29";"3,48";"3,38";"2,74";NA;"36,8";"Urbana";1;1;0;926;26;450;476;4;"0,0280777537796976";0
"208";2009;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26034352;"ESCOLA DR PACIFICO DA LUZ";"REGULAR";"0,81";"3,62";"3,88";"3,75";"3,06";NA;"56,4";"Urbana";1;1;0;1289;0;659;630;51;"0";0
